id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,age
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,55
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,28
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,50
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,34
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,67
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,45
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,64
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,72
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,43
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,43
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,33
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373,74
8387,1957,Graduation,Married,43140.0,0,1,2013-01-05,68,134,67
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148,63
3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,66
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4,53
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,39
10466,1965,Graduation,Married,44393.0,1,1,2013-08-22,86,24,59
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899,72
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108,62
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27,50
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,54
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,55
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,64
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,72
2245,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,55
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,56
2246,1965,2n Cycle,Married,46891.0,0,1,2013-09-01,91,43,59
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,55
5545,1972,PhD,Married,78075.0,0,0,2014-04-05,72,572,52
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,63
837,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,47
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221,65
3602,1958,Master,Married,51412.0,0,1,2013-12-31,42,140,66
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,45
2995,1957,Master,Together,66636.0,0,0,2013-08-17,64,291,67
1118,1956,Master,Married,50965.0,0,1,2013-02-20,87,544,68
7789,1965,PhD,Married,84618.0,0,0,2013-11-22,96,684,59
3068,1990,Graduation,Married,18351.0,0,0,2013-10-29,1,1,34
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35,67
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87,59
5644,1957,Graduation,Together,42213.0,0,1,2013-10-12,96,309,67
7192,1955,Graduation,Together,65748.0,0,1,2013-04-15,58,172,69
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625,52
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972,55
3439,1972,Graduation,Married,56721.0,1,1,2012-10-31,64,157,52
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,49
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,59
8876,1963,PhD,Together,33629.0,1,1,2012-08-08,49,132,61
4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919,33
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,61
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,38
1176,1973,Graduation,Married,26228.0,1,0,2013-09-22,50,2,51
1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408,67
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51,43
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,66
257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,65
4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,69
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11,38
8210,1975,Master,Married,54730.0,0,1,2013-08-15,64,318,49
833,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,69
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,53
7325,1986,PhD,Together,38197.0,1,0,2013-06-29,86,23,38
1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09,15,27,46
1502,1983,Graduation,Together,28427.0,1,0,2013-03-21,67,18,41
6211,1976,PhD,Together,37395.0,1,0,2014-05-02,47,18,48
843,1971,Graduation,Married,64722.0,1,0,2014-05-26,47,303,53
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97,68
9757,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997,52
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5,35
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,72
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,40
1921,1967,PhD,Married,59062.0,2,1,2013-10-03,74,46,57
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,62
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244,77
1291,1978,PhD,Together,27683.0,1,0,2012-08-04,90,152,46
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,53
4136,1992,Basic,Single,7500.0,1,0,2012-12-03,63,10,32
803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,12,56
4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,51
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790,49
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882,59
8534,1952,Graduation,Married,67433.0,0,2,2013-07-16,51,615,72
5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,57
961,1972,Graduation,Married,74716.0,0,1,2013-09-12,92,133,52
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,61
6653,1970,PhD,Married,55158.0,1,1,2012-07-30,72,293,54
9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,69
810,1975,Graduation,Married,74190.0,0,1,2014-05-12,49,151,49
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15,48
2147,1969,Graduation,Together,76653.0,0,0,2013-08-16,91,736,55
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,51
3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,41
6049,1982,Master,Together,73450.0,0,0,2013-12-05,85,1142,42
8147,1960,Graduation,Married,31454.0,1,1,2013-07-06,40,28,64
1857,1952,Graduation,Single,47139.0,1,1,2014-03-06,2,46,72
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,49
5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,489,61
11114,1970,Graduation,Together,19656.0,1,0,2013-02-08,94,25,54
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,76
9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630,66
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,760,80
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,61
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,52
635,1966,Master,Married,57183.0,1,1,2013-03-19,51,464,58
7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,56
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090,53
2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,49
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,60
2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,46
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254,49
3698,1983,Graduation,Together,78687.0,0,0,2012-08-09,13,817,41
9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620,53
679,1957,PhD,Married,37633.0,1,1,2012-09-20,49,13,67
7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,113,73
5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7,73
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,54
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462,52
2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08,84,22,55
9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968,52
378,1971,Graduation,Married,52531.0,0,0,2012-12-30,68,283,53
4808,1956,Graduation,Married,15759.0,0,0,2013-09-05,12,1,68
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,53
7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,51
7128,1977,PhD,Single,42997.0,1,1,2013-12-07,91,4,47
2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,61
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62,70
1663,1978,PhD,Together,34043.0,1,0,2013-10-25,97,20,46
5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545,58
1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558,78
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,46
5336,1971,Master,Together,157733.0,1,0,2013-06-04,37,39,53
6024,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,71
1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4,39
3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,54
6055,1979,Graduation,Married,71626.0,0,0,2012-11-01,94,546,45
5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606,58
3972,1976,Graduation,Together,50200.0,1,1,2013-04-03,70,266,48
4394,1965,PhD,Married,81051.0,0,0,2014-05-23,43,1142,59
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,1074,42
6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771,52
4603,1960,PhD,Married,65695.0,0,1,2014-01-31,50,371,64
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,68
10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,59
7143,1955,2n Cycle,Together,74805.0,0,1,2013-11-06,14,209,69
8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,35
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,62
4554,1965,Graduation,Together,47009.0,0,1,2013-10-01,89,171,59
4937,1973,2n Cycle,Married,46094.0,1,1,2014-06-10,62,12,51
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,52
8749,1984,Graduation,Together,37235.0,1,0,2014-02-01,68,20,40
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,64
10377,1958,Master,Together,46692.0,0,1,2013-06-06,37,170,66
9206,1968,Graduation,Together,77382.0,0,1,2014-01-07,36,491,56
10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,173,47
6398,1974,Basic,Married,18393.0,1,0,2014-03-29,2,7,50
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1205,62
7937,1982,Graduation,Married,24711.0,0,0,2014-04-18,86,10,42
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97,49
4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67,42
158,1945,PhD,Together,71604.0,0,0,2013-11-17,3,345,79
4832,1979,Graduation,Married,27244.0,1,0,2014-03-07,84,6,45
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,55
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,62
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,76
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,46
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,49
9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,42
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,41
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,72
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,42
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,62
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262,47
873,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,75
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,34
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2,42
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,49
10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,65
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,41
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,48
1745,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,62
10590,1956,PhD,Together,76542.0,0,0,2013-03-30,91,794,68
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,31
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,37
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,59
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,42
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,62
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,46
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,78
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,61
7275,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,53
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,56
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,32
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,50
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,74
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,47
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,66
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,48
3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,51
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,56
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,66
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,49
9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,64
10258,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,59
5675,1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,64
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,55
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,64
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,49
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,39
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,280,53
10475,1970,Master,Together,51381.5,0,1,2013-04-01,39,187,54
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,69
7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,68
2902,1958,Graduation,Together,51381.5,1,1,2012-09-03,87,19,66
4345,1964,2n Cycle,Single,51381.5,1,1,2014-01-12,49,5,60
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,51
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,76
3769,1972,PhD,Together,51381.5,1,0,2014-03-02,17,25,52
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,48
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,44
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,45
8216,1972,Master,Married,53761.0,1,1,2013-10-11,7,158,52
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,51
10146,1972,PhD,Together,38887.0,1,0,2014-03-02,17,25,52
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,49
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,52
4405,1956,Master,Married,63915.0,0,2,2013-07-30,2,622,68
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,50
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,52
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,56
10490,1969,PhD,Married,51039.0,1,1,2012-12-10,11,100,55
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,63
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,52
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,71
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,67
6613,1970,Master,Married,44511.0,1,0,2012-10-12,39,513,54
10827,1967,PhD,Married,36947.0,1,1,2012-08-07,49,88,57
5491,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,73
8402,1953,Master,Married,67087.0,0,1,2013-12-17,40,329,71
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,74
10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100,71
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422,47
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,52
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,55
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,80
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,34
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,45
524,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,58
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,76
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,52
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,51
5824,1972,PhD,Together,34578.0,2,1,2014-04-11,1,7,52
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,52
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,58
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,55
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,65
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,3,54
8254,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,50
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10,52
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,66
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,52
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,41
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,51
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,39
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,51
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,57
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,45
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,63
2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5,38
574,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,60
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,41
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26,72
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,75
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,45
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972,76
1553,1946,Graduation,Together,82657.0,0,0,2013-09-27,71,966,78
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,66
8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,53
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714,67
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587,42
1927,1973,2n Cycle,Together,69401.0,0,1,2014-03-23,41,399,51
5788,1972,Graduation,Together,46053.0,1,0,2013-02-17,46,56,52
6652,1965,Graduation,Married,77343.0,0,0,2014-06-09,28,227,59
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,703,71
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37,57
6875,1965,PhD,Together,32727.0,0,0,2012-08-28,38,167,59
4399,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,55
4042,1971,Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,53
2157,1972,Graduation,Together,26290.0,1,1,2013-01-12,49,15,52
10133,1970,Graduation,Single,93790.0,0,0,2014-02-12,16,1302,54
2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,50
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,74
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290,65
2945,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38,69
10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,2,46
5074,1986,Master,Married,28072.0,1,0,2013-07-08,10,30,38
10524,1963,Master,Divorced,49476.0,0,1,2013-06-20,29,386,61
4690,1953,Graduation,Married,50725.0,0,1,2013-02-13,45,443,71
7521,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,72
7196,1950,PhD,Married,41145.0,1,1,2014-02-08,20,9,74
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,846,54
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8,54
4864,1977,Graduation,Married,34380.0,1,0,2013-05-02,68,72,47
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,65,29,58
4070,1969,PhD,Married,94871.0,0,2,2012-09-01,99,169,55
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,66
3697,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,70
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,68
4220,1970,PhD,Married,59892.0,0,1,2013-11-02,26,73,54
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112,37
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,63
2849,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,45
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,64
3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16,32,2,43
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,2,44
8370,1976,2n Cycle,Together,75484.0,0,1,2012-08-02,50,378,48
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553,48
2939,1970,Master,Together,79419.0,0,0,2014-06-22,96,751,54
5529,1946,PhD,Together,64014.0,2,1,2014-06-10,56,406,78
9743,1955,Graduation,Married,76998.0,0,1,2013-01-11,85,1449,69
5763,1972,Master,Together,49854.0,1,0,2013-11-10,63,123,52
3478,1971,PhD,Married,60585.0,1,1,2013-06-24,17,267,53
7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21,11,209,74
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,36
7250,1978,Graduation,Together,57867.0,1,0,2013-10-01,48,344,46
2005,1990,Graduation,Married,35765.0,1,0,2013-12-11,86,22,34
10770,1959,Graduation,Married,65492.0,0,0,2014-01-26,73,247,65
6885,1977,Graduation,Divorced,32952.0,1,0,2013-12-01,36,38,47
2072,1969,PhD,Together,53374.0,0,1,2012-08-16,34,896,55
9463,1959,Graduation,Together,71706.0,0,1,2012-11-13,16,931,65
6318,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,36
4093,1975,Master,Together,53253.0,1,1,2013-02-11,61,216,49
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,51
3340,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244,47
3594,1973,Master,Married,54108.0,1,1,2012-11-05,74,539,51
3584,1955,PhD,Single,49667.0,0,0,2012-08-20,35,1181,69
3643,1974,Master,Married,63206.0,0,0,2014-03-20,65,750,50
851,1972,Master,Married,57136.0,1,1,2013-07-09,48,306,52
7706,1975,2n Cycle,Together,46772.0,0,1,2012-11-07,88,350,49
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,331,53
10128,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,66
486,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,434,36
9,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,49
9451,1965,Graduation,Married,73538.0,0,1,2012-11-25,92,811,59
9264,1986,Graduation,Married,79529.0,0,0,2014-04-27,1,423,38
3865,1977,2n Cycle,Together,20981.0,0,0,2013-04-30,14,2,47
2853,1980,Graduation,Single,51766.0,1,0,2014-03-11,74,60,44
1490,1962,Graduation,Married,55759.0,0,1,2012-11-28,84,675,62
6310,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,46
10380,1972,Master,Married,37787.0,1,0,2013-09-20,50,40,52
3887,1970,Graduation,Single,27242.0,1,0,2012-11-11,2,3,54
4278,1983,PhD,Single,87188.0,0,0,2013-06-03,73,910,41
8643,1971,Graduation,Together,69930.0,0,0,2013-05-26,21,252,53
1998,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,48
10795,1973,PhD,Married,37401.0,1,0,2014-05-06,14,19,51
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,2,51
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490,48
202,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,332,76
7998,1958,Graduation,Together,28087.0,1,1,2012-12-11,77,53,66
830,1987,PhD,Single,74004.0,0,0,2014-02-24,5,784,37
3536,1960,Graduation,Together,19740.0,0,1,2013-03-24,65,7,64
6050,1975,2n Cycle,Married,57036.0,0,1,2012-12-11,33,1171,49
125,1958,2n Cycle,Together,53083.0,1,1,2013-05-15,65,215,66
3463,1975,PhD,Married,69283.0,0,1,2014-06-14,41,674,49
2804,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,49
3745,1988,2n Cycle,Married,23331.0,1,0,2012-09-04,92,5,36
9771,1988,2n Cycle,Single,23331.0,1,0,2012-10-05,97,104,36
451,1989,Graduation,Single,9255.0,1,0,2013-12-20,91,9,35
10530,1959,PhD,Widow,67786.0,0,0,2013-12-07,0,431,65
1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,1000,53
8920,1967,Master,Single,59235.0,1,0,2013-01-12,4,448,57
6678,1989,Graduation,Together,31928.0,1,0,2014-03-28,5,33,35
3852,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,63
528,1978,Graduation,Married,65819.0,0,0,2012-11-29,99,267,46
73,1953,PhD,Single,51411.0,1,2,2013-05-26,81,14,71
5589,1964,Graduation,Divorced,51983.0,0,1,2012-08-31,95,631,60
10212,1986,Master,Together,42386.0,1,0,2013-01-13,43,65,38
6365,1987,2n Cycle,Married,30390.0,0,0,2013-09-02,5,10,37
5636,1963,Graduation,Single,30983.0,0,0,2012-11-09,50,51,61
591,1957,Graduation,Widow,66033.0,0,1,2013-01-20,76,293,67
2217,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,49
2544,1951,Master,Divorced,57530.0,0,1,2013-10-12,68,50,73
7725,1965,2n Cycle,Married,76800.0,0,0,2014-03-08,33,173,59
8091,1956,Graduation,Married,63943.0,0,1,2012-09-02,50,423,68
7321,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292,62
5462,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,50
7791,1967,Master,Married,37054.0,1,1,2013-09-15,89,12,57
955,1962,Master,Together,47175.0,1,1,2012-10-28,81,167,62
4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14,77,3,48
6642,1961,Graduation,Divorced,27215.0,2,1,2013-01-23,50,30,63
